IP_LOC,Method_LOC,File_LOC,Var_Type,Var_Property,Var_Init,Def_C_IP,Def_C_Other,Def_C_If,Def_C_For,Def_C_While,Def_V_IP,Def_V_Other,Def_V_If,Def_V_For,Def_V_While,Def_Lib_IP,Def_Lib_Other,Def_Lib_If,Def_Lib_For,Def_Lib_While,Def_User_IP,Def_User_Other,Def_User_If,Def_User_For,Def_User_While,Use_V_IP,Use_V_Other,Use_V_If,Use_V_For,Use_V_While,Use_Lib_IP,Use_Lib_Other,Use_Lib_If,Use_Lib_For,Use_Lib_While,Use_User_IP,Use_User_Other,Use_User_If,Use_User_For,Use_User_While,Use_If_IP,Use_If_Other,Use_For_IP,Use_For_Other,Use_While_IP,Use_While_Other,Defect
29,189,1346,1,1,0,7,0,7,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,FALSE
45,189,1346,1,1,0,4,0,4,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,FALSE
63,189,1346,1,1,0,2,0,2,0,0,3,0,3,0,0,2,0,1,0,0,3,0,1,0,0,0,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,FALSE
82,189,1346,1,1,0,2,0,2,0,0,2,0,2,0,0,2,0,1,0,0,4,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,0,0,FALSE
83,189,1346,1,1,0,2,0,2,0,0,3,0,3,0,0,2,0,1,0,0,4,0,2,0,0,1,2,3,0,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,0,0,FALSE
101,189,1346,1,1,0,2,0,2,0,0,2,0,2,0,0,2,0,1,0,0,4,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,0,0,FALSE
102,189,1346,1,1,0,2,0,2,0,0,3,0,3,0,0,2,0,1,0,0,4,0,2,0,0,1,2,3,0,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,0,0,FALSE
139,189,1346,1,1,0,3,9,1,3,1,1,4,0,0,1,3,1,1,1,0,3,0,0,0,0,0,9,4,1,1,1,7,4,2,3,0,2,0,0,0,2,4,0,2,0,1,FALSE
144,189,1346,1,1,0,3,9,1,3,1,2,4,0,0,2,3,1,1,1,0,3,0,0,0,0,2,10,5,1,3,1,7,4,2,3,0,2,0,0,0,2,4,0,2,0,1,FALSE
145,189,1346,1,1,0,3,9,1,3,1,3,4,0,0,3,3,1,1,1,0,3,0,0,0,0,4,11,6,1,5,1,7,4,2,3,0,2,0,0,0,2,4,0,2,0,1,FALSE
147,189,1346,1,1,0,4,9,2,3,2,4,4,1,0,4,3,1,1,1,0,3,0,0,0,0,6,12,9,1,8,1,7,4,2,3,0,2,0,0,0,3,4,0,2,0,1,FALSE
